blue,green,red,saturation,hue,Value,watermark,mean_scharr,std_scharr,skew_scharr,mean_sobel,std_sobel,skew_sobel,mean_hog_list,std_hog_list,mean_noise_list,std_noise_list,mean_spectrum_list,var_spectrum_list,skew_spectrum_list,kurt_spectrum_list,contrast_glcms_list,dissimilarity_glcms_list,homogeneity_glcms_list,energy_glcms_list ,correlation_glcms_list ,LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9,LBP10,mean_cA_wavelet,var_cA_wavelet,skew_cA_wavelet,kurt_cA_wavelet,mean_cH_wavelet,var_cH_wavelet,skew_cH_wavelet,kurt_cH_wavelet,mean_cV_wavelet,var_cV_wavelet,skew_cV_wavelet,kurt_cV_wavelet,mean_cD_wavelet,var_cD_wavelet,skew_cD_wavelet,kurt_cD_wavelet,mean_quant_table_0_list,mean_quant_table_1_list,std_quant_table_0_list,std_quant_table_1_list,max_value_list_ela,std_deviation_list_ela,y_category_uncleaned,y_real_fake_uncleaned,image_name
132.9351807,109.7123375,87.55680561,131.5464678,97.58662891,136.2197914,FALSE,76.86411051,213.212535,5.690913992,18.95863392,52.6651051,5.691801162,0.106535398,0.126820904,105.6878672,85.65696004,144.038832,819.2266325,0.777098492,0.805139024,48.56496288,2.105442021,0.718760008,0.101879154,0.996756121,0.006480217,0.021154404,0.012433052,0.065476418,0.081633568,0.17904377,0.036785126,0.038702011,0.527323723,0.030967712,228.2726021,32630.83045,0.045471316,-1.815317147,0.175056458,14.44148124,1.662332362,93.61403135,0.01518631,43.5044996,0.722772889,54.18842705,-0.000419617,1.59411985,-0.053476332,67.53707463,6.34375,11.28125,3.792339112,2.934007232,870994,54332.23991,Mountain,Real,810198429_real_none_mountain_2.jpg
178.0672941,156.8178473,132.5857248,82.28819752,93.55412769,180.6744881,FALSE,348.9812899,560.3836526,2.452679679,83.57360036,133.8657649,2.434790554,0.120539514,0.114394554,151.9908905,58.65960408,187.5121255,427.581138,-0.066638167,0.483394348,753.1338502,12.99941864,0.420076007,0.068497633,0.888458511,0.050078392,0.065738678,0.036365509,0.071846008,0.092465401,0.126573563,0.056084633,0.072833061,0.323316574,0.104698181,320.9250946,10650.09377,-0.618385961,-0.744420281,0.009918213,283.6582764,0.102954721,13.21514036,0.031288147,596.765779,-0.01639334,9.664996951,0.006240845,149.5493538,-0.104297582,11.8938801,6.890625,10.4375,4.08548187,3.254204012,566667,38803.27733,Mountain,Real,810198429_real_none_mountain_3.jpg
109.3830938,97.62546635,111.7393799,85.63075542,102.0102425,129.9532804,FALSE,170.7768876,213.5546058,3.211522883,41.15494973,51.50373419,3.259096506,0.141578401,0.087939378,103.1940784,49.89228454,168.6267752,458.7877665,-0.003319689,0.481257979,94.72929267,5.376735475,0.420408563,0.050519801,0.979535928,0.038907051,0.063138962,0.043445587,0.104729652,0.092775345,0.176581383,0.078942299,0.085421562,0.213717461,0.102340698,205.4761772,7689.410029,0.068742396,-1.446939902,0.088794708,60.39876414,1.451512207,21.70514553,0.029182434,78.53350546,0.02480638,12.23654127,-0.000762939,16.40250529,0.033513828,13.22078289,16.109375,24.296875,9.68587436,7.656042727,592634,41694.51493,Mountain,Real,810198429_real_none_mountain_4.jpg
85.43469429,119.2858515,86.47138691,137.0089159,62.85126114,125.7858753,FALSE,496.3414031,507.7631186,1.747268225,119.5509859,122.0769777,1.756753719,0.135735811,0.095097669,105.4550095,71.54142027,191.5967648,356.0164974,-0.013078996,1.024224187,608.887449,15.23576968,0.194794836,0.035616221,0.939255908,0.066928864,0.082198143,0.055356026,0.093054771,0.141862869,0.117015839,0.068152428,0.084405899,0.157391548,0.133633614,210.8267193,19611.61288,0.768643154,-0.312059478,0.076143265,579.3466106,-0.20120245,5.161040672,0.060964584,429.420511,-0.012533962,7.771619497,-0.021993637,163.6467817,-0.03949382,6.179088394,16.171875,16.171875,14.80451228,14.80451228,340986,30660.32613,Mountain,Real,810198429_real_none_mountain_5.jpg
164.3542805,121.7017508,79.19784546,141.5344954,101.544713,167.8327541,FALSE,116.9208863,182.3456977,2.861607922,28.90665318,45.09464784,2.864535563,0.117187371,0.118511172,113.8472557,48.0108557,147.4096305,767.6821268,0.636292158,0.712271384,38.59649449,2.822428863,0.597036023,0.045694986,0.991333731,0.010156631,0.02876091,0.023050308,0.095941544,0.136270523,0.23550415,0.053409576,0.043602943,0.332688332,0.040615082,259.2277393,8500.301325,0.294324528,-0.317003991,0.042127609,20.47459608,0.104772337,14.73336569,-0.01955986,34.88699897,-0.219373086,17.36608223,8.96E-05,1.346533767,-0.006984905,18.06726205,6.890625,10.4375,4.08548187,3.254204012,774361,49960.33156,Mountain,Real,810198429_real_none_mountain_6.jpg
62.8960886,67.46015644,98.91947746,109.9826965,102.6950016,99.41686249,FALSE,148.9885141,169.0044017,2.751722215,36.55971644,41.50794865,2.757630835,0.134495547,0.098431324,76.35622597,59.71905371,150.6579281,741.4561832,0.530794132,0.343214941,49.13387593,4.06604159,0.36904427,0.026636467,0.993087926,0.019869804,0.05245018,0.041783333,0.127661705,0.202313423,0.205726624,0.080756187,0.061910629,0.138253212,0.069274902,139.3679237,11282.08322,1.216693449,0.400459605,0.138793945,19.6424775,-0.244852937,11.03158063,-0.005695343,45.60648726,0.277066124,11.08980198,-0.000297546,2.458516986,0.087913208,11.49589384,28.453125,31.203125,17.42925853,15.92087828,661109,45403.96489,Mountain,Real,810198429_real_none_mountain_7.jpg
95.69157696,105.4233007,78.363904,116.6367521,70.69757271,118.4020061,FALSE,350.5268154,364.324425,1.595080832,84.92285255,88.17618299,1.591575126,0.137110586,0.094381426,96.22751522,52.50830724,175.6183238,598.2569312,0.102587747,-0.029071455,250.8029692,9.646052893,0.28059408,0.02285171,0.955971835,0.039255142,0.062438011,0.058657646,0.118677139,0.144721031,0.166332245,0.078986168,0.069740295,0.169117928,0.092074394,198.8641033,12256.32864,0.72703538,-0.105348985,0.050897598,206.9501425,0.024511267,4.817611938,-0.031881332,212.9137146,0.01822447,5.886338398,-0.002130508,37.45172905,0.001798291,8.45473418,92.796875,138.1875,55.24665705,43.20404893,512669,39001.38018,Mountain,Real,810198429_real_none_mountain_8.jpg
130.9537849,118.9532089,108.0270777,90.63376045,54.34502411,149.6548986,FALSE,467.4835946,435.6584047,1.199746048,114.0492623,106.6186317,1.210560447,0.134457875,0.098482778,117.0503397,42.82820187,177.0047406,674.0096609,0.209888929,-0.168554289,549.7426257,15.58886146,0.227704571,0.03185339,0.846910782,0.041919708,0.079109192,0.052886963,0.10250473,0.168845177,0.143245697,0.065952301,0.083086014,0.171971321,0.090478897,242.6209984,6451.948355,-0.44536778,-0.193512501,-0.015651703,162.0932971,-0.043716779,3.019937634,0.324604034,507.0134009,0.000655031,2.392629755,-0.000141144,43.37222097,-0.000674204,4.164091852,25.3125,38.203125,15.08918798,12.02884513,419028,34345.17137,Mountain,Real,810198429_real_none_mountain_9.jpg
157.2039404,134.8726997,113.9576788,99.93357563,99.82928944,163.9765587,FALSE,177.0611894,241.7658526,3.323793154,43.4560209,59.55287614,3.367897257,0.131752002,0.102074422,131.1515551,51.38049709,161.0501014,648.3940665,0.237103865,0.252913525,66.58033969,3.747949505,0.42463473,0.025880649,0.987177085,0.024616241,0.058959961,0.036525726,0.12010479,0.177718163,0.197940826,0.080202103,0.07781601,0.146464348,0.079651833,278.3745766,8971.350671,-0.257303082,-0.520214346,0.06344986,72.28934341,0.114430321,11.17857633,0.011283875,60.01500939,0.630001968,62.7958623,-0.001167297,5.751204082,0.014954749,20.63074574,1.484375,2.625,0.749837222,0.718070331,649245,44340.4756,Sea,Real,810198429_real_none_sea_1.jpg
188.6218338,180.6287146,187.594739,25.04506397,108.6494856,192.689723,FALSE,85.63072472,188.9351706,5.003926915,20.93691802,46.38510123,5.006889551,0.105620688,0.126546839,183.5933867,66.45827632,158.5595841,499.668306,0.308179943,0.828655304,18.40629487,1.538906899,0.699055045,0.097191077,0.997921366,0.017427444,0.046638489,0.01925087,0.05521965,0.077818871,0.156677246,0.045241356,0.053425789,0.470533371,0.057766914,367.7682743,17992.95537,-0.934295388,-0.606376003,0.16043663,69.36328959,-0.117014116,35.21625334,0.003980637,11.91289748,0.041635717,118.2962341,0.000337601,4.757368927,-0.029820307,83.66452583,16.171875,16.171875,14.80451228,14.80451228,834479,53018.68913,Sea,Real,810198429_real_none_sea_10.jpg
191.7959929,183.1997318,174.7822065,30.7025528,91.12799358,193.3658743,FALSE,285.1987367,454.6916265,2.429017483,69.89683194,111.3480768,2.418786656,0.112189709,0.123231815,181.6738462,55.73164251,175.6138005,577.3370842,0.217296738,0.261378657,139.7328982,5.28477918,0.535088009,0.059043097,0.977541645,0.028335571,0.052335739,0.029150009,0.068307877,0.117758751,0.153245926,0.046798706,0.057774544,0.379670143,0.066622734,369.5924454,11774.74892,-1.601704572,1.88052404,0.012340546,376.6990531,-0.063830247,9.80542271,0.00553894,103.4224337,0.349213831,20.51698346,-0.001094818,31.30322336,0.037517425,18.04495109,16.171875,16.171875,14.80451228,14.80451228,650743,43000.26282,Sea,Real,810198429_real_none_sea_2.jpg
168.9822493,152.5032959,129.1398363,98.95231915,90.28961849,178.2447586,FALSE,96.86377245,119.8735137,2.908438212,23.95829577,29.70667925,2.924865578,0.127282303,0.107596437,147.3872776,60.82264163,140.2287645,729.470183,0.636104641,0.762541367,8.633776653,1.618502948,0.573271864,0.034037348,0.998805736,0.011066437,0.034315109,0.025120735,0.118814468,0.180792809,0.251716614,0.073297501,0.055533409,0.195611,0.053731918,309.5243855,12931.85432,-0.371657837,-0.834015377,0.073488235,19.53185095,0.35892613,14.91125992,0.067819595,7.090002134,0.053480988,11.14997738,3.24E-05,0.550908088,-0.074627695,11.5931579,6.890625,10.4375,4.08548187,3.254204012,750059,49033.10908,Sea,Real,810198429_real_none_sea_3.jpg
129.3429327,118.9085026,58.84936714,156.122942,95.67321968,129.3697605,FALSE,87.89017529,106.1004512,3.72833991,21.62271276,26.1694188,3.762321718,0.139631004,0.090999783,102.1202879,40.9421264,142.9902316,665.549692,0.556123457,0.713350086,17.17279715,2.330656617,0.455669593,0.038348513,0.994428661,0.013354301,0.046915054,0.032065392,0.141307831,0.177686691,0.22165966,0.093500137,0.072247505,0.135753632,0.065509796,230.3593769,5651.306373,1.097524047,0.571401491,-0.027925491,7.875937734,0.38539928,16.12055635,1.72E-05,15.85157108,0.398394611,23.66679679,-0.000627518,0.715805614,-0.063875181,14.72347236,6.890625,10.4375,4.08548187,3.254204012,787769,50593.58715,Sea,Real,810198429_real_none_sea_4.jpg
166.3029118,173.4286366,171.4994926,58.27023315,48.87915039,186.9050531,FALSE,128.7943825,200.3931394,5.480679324,31.69833689,49.56138468,5.416274294,0.137806507,0.093739769,172.0544691,56.58534471,157.1394611,547.8272611,0.384176287,1.089949274,21.06355102,2.172385715,0.447129352,0.03306032,0.996531979,0.023589134,0.066017151,0.036934853,0.122530937,0.197494507,0.190063477,0.095816612,0.075557709,0.0983181,0.093677521,342.1353111,10981.91309,-0.966060193,-0.056371828,0.056297302,62.50579324,1.121029777,46.75649687,-0.019672394,16.37400837,1.246503065,217.5795988,-6.87E-05,3.360834117,0.026876431,196.84955,16.171875,16.171875,14.80451228,14.80451228,689341,46315.48145,Sea,Real,810198429_real_none_sea_5.jpg
145.5379076,103.8689289,122.2355652,91.07744408,134.27281,149.0694704,FALSE,233.360877,304.6634638,2.164630431,56.76945421,74.0341572,2.163957576,0.134296225,0.098703099,114.1010618,46.34454999,170.0053741,578.1248036,0.154325061,0.142780252,150.8494471,6.403684018,0.380731566,0.025706243,0.962470664,0.034751892,0.061192513,0.039843559,0.113390923,0.147197723,0.178402901,0.074966431,0.078123093,0.182450294,0.089680672,236.8636074,7498.794987,0.027597839,-0.496696834,0.069047928,100.3737371,0.172121905,7.243969206,-0.014455795,130.3527869,0.044601909,10.55842869,-0.002222061,19.42333395,-0.055850878,8.492252837,3.625,6.921875,2.546443598,2.160039695,588806,41375.46079,Sea,Real,810198429_real_none_sea_6.jpg
192.379364,164.0297756,127.7487497,98.58932877,81.51321602,198.0610857,FALSE,70.45392697,90.24497083,2.53460314,17.47737916,22.3992282,2.542704984,0.11350416,0.121852711,156.4007635,34.1837935,130.6446937,719.2704966,0.913634155,1.577694995,6.284092818,1.307547501,0.639289863,0.058417299,0.997131242,0.004838943,0.018230438,0.015242577,0.095781326,0.174006462,0.240552902,0.052519798,0.030656815,0.340372086,0.027798653,336.7809219,2768.730077,-0.588297271,0.621961376,-0.076129913,7.816508008,0.899195566,11.94138125,0.00378418,5.074341759,0.021916976,21.92034905,-0.000141144,0.210254649,-0.091081533,12.75581817,6.890625,10.4375,4.08548187,3.254204012,859853,54344.50109,Sea,Real,810198429_real_none_sea_7.jpg
128.5421867,126.503993,128.8792286,87.97403908,56.41294479,155.2217178,FALSE,110.1344898,149.3273696,2.406662098,27.35956786,37.12658111,2.410229952,0.116667267,0.119023218,127.4557552,34.98571757,135.4193726,811.9330961,0.979771463,1.577004999,14.38457184,1.958538574,0.575393089,0.059315464,0.994190876,0.004847527,0.018021584,0.016324997,0.103858948,0.206195831,0.242465973,0.052120209,0.032798767,0.297204018,0.026162148,254.782835,4704.378112,-0.059863263,0.894454036,-0.001047134,21.84691796,-0.371716468,9.702631006,0.014303207,12.32315872,-0.364662357,17.23645797,0.001302719,0.391000004,0.003015889,13.09983903,6.890625,10.4375,4.08548187,3.254204012,848268,53782.16356,Sea,Real,810198429_real_none_sea_8.jpg
95.7232542,85.31468582,63.29654312,125.4159384,89.58249283,98.24916172,FALSE,219.9504205,288.4399356,2.496922263,52.88737225,68.7785612,2.475625629,0.146982524,0.078574266,79.90906906,62.01661678,178.3741824,366.2272571,-0.143937432,0.812210899,154.7855028,6.244259951,0.327781912,0.036524761,0.979663772,0.045506477,0.078233719,0.052207947,0.11741066,0.153371811,0.155797958,0.093675613,0.085357666,0.099636078,0.118802071,171.8493824,14716.63523,0.728524448,-1.054464013,-0.079507828,180.184174,0.108559025,10.83871145,0.021577835,106.9866455,0.049158206,12.97501492,-0.003389359,45.22909255,-0.028847583,15.05923314,16.171875,16.171875,14.80451228,14.80451228,559272,40366.06428,Sea,Real,810198429_real_none_sea_9.jpg
34.88436508,100.6846685,82.93535328,184.6280107,34.81305981,105.2826834,FALSE,179.3724377,147.1051807,2.453867089,43.87862641,36.27603078,2.498976975,0.14550409,0.08127938,87.87147713,49.56175977,155.9692095,672.6183565,0.296984511,0.419713418,46.56544973,4.570969269,0.237499027,0.018677534,0.991531493,0.028199196,0.060461044,0.059589386,0.151152611,0.228288651,0.172790527,0.096248627,0.062264442,0.05850029,0.082505226,158.0189705,9614.916863,0.937437817,0.035583038,0.102897644,21.57771659,-0.112318848,3.141195129,-0.008613586,29.43664189,0.250277259,5.729604428,0.000591278,1.606774934,-0.005748851,1.806393895,6.890625,10.4375,4.08548187,3.254204012,625304,44084.75515,Jungle,Fake,810199228_fake_dreamstudio_jungle_1.jpg
29.96781445,96.42229366,64.96997356,181.1420412,44.96212578,96.45013237,FALSE,256.2739764,196.9364566,1.595343877,63.0513037,48.57775178,1.604441209,0.142146043,0.08701885,79.42478752,43.50095967,159.0620943,744.762936,0.39955093,0.378776763,89.53857374,6.627751176,0.178648325,0.016295863,0.978456069,0.024136543,0.049321175,0.060096741,0.163508415,0.274443626,0.174656868,0.085214615,0.053839684,0.048274994,0.066507339,145.9755573,6391.421231,0.662508581,0.260090812,0.04091835,40.74225937,-0.03362841,2.50967902,0.071935654,56.84817972,-0.01707291,2.031626763,0.001157761,2.484418482,-0.003264295,1.452606938,6.890625,10.4375,4.08548187,3.254204012,571329,42417.45507,Jungle,Fake,810199228_fake_dreamstudio_jungle_2.jpg
27.22381592,85.42695141,57.26395321,178.0536804,42.13680553,86.21801186,FALSE,221.9146051,182.1824134,2.125693545,54.56145791,44.8988946,2.133246354,0.142671521,0.086154598,70.35654163,38.63559541,156.9901278,734.6345044,0.386961197,0.36127102,74.7481452,5.867847133,0.19632968,0.019965775,0.977969097,0.023318291,0.050053596,0.057798386,0.161011696,0.268718719,0.181614876,0.087841988,0.053204536,0.049470901,0.06696701,129.681612,5166.963529,1.063956795,1.103068307,0.028970718,30.58297436,-0.053170763,3.302105244,0.041585922,47.35367165,0.042392858,3.878575263,-0.002954483,2.094268653,0.044670051,2.949585507,6.890625,10.4375,4.08548187,3.254204012,582317,42585.8143,Jungle,Fake,810199228_fake_dreamstudio_jungle_3.jpg
64.87598038,86.63366604,74.12701797,76.24361992,48.19609642,87.27068329,FALSE,189.0361039,166.324379,1.905629943,46.17405498,40.80534483,1.925884458,0.145354856,0.08154596,80.41436768,30.0757253,157.6276349,677.9699228,0.220705084,0.101045426,58.80229048,5.100248007,0.235738118,0.02353916,0.968314715,0.030621529,0.063896179,0.06272316,0.150232315,0.196584702,0.169960022,0.096834183,0.0691185,0.070056915,0.089972496,157.4237061,3600.858298,0.810316156,0.766230681,0.010101318,23.4899664,-0.063460211,3.412822936,0.038578033,34.26861328,-0.10301466,3.183945291,-0.001659393,2.315390694,-0.029936549,2.506952863,6.890625,10.4375,4.08548187,3.254204012,632108,45132.48452,Jungle,Fake,810199228_fake_dreamstudio_jungle_4.jpg
32.34368706,106.5718298,79.40205383,178.3495464,41.23518848,107.2716246,FALSE,204.8663004,161.0067558,1.912130511,50.2873545,39.64986597,1.923881788,0.141878179,0.087454904,89.9740181,43.19179515,156.6067088,714.6416041,0.37022996,0.424149277,58.91930902,5.318790857,0.208757808,0.016831986,0.985635349,0.025328636,0.054026604,0.057225227,0.154252052,0.260720253,0.179098129,0.088575363,0.056372643,0.05198288,0.072418213,162.5846806,6188.869671,0.342345858,-0.279263876,0.051942825,27.93345631,-0.169213056,2.939393102,-0.017084122,35.71900077,0.004976584,2.921481479,0.000471115,1.8631828,0.015012352,1.678252524,6.890625,10.4375,4.08548187,3.254204012,618623,42972.69446,Jungle,Fake,810199228_fake_dreamstudio_jungle_5.jpg
125.5713167,112.2639399,102.5849352,62.23417282,104.7787809,128.995903,FALSE,187.8134376,209.7660573,2.289012992,46.14914648,51.53748335,2.299787535,0.13440309,0.098557532,110.8704395,50.00880115,156.0427085,748.8710573,0.406541886,0.418052813,50.54358543,4.294215466,0.35009894,0.024275461,0.989783373,0.018340111,0.042897224,0.042320251,0.13977623,0.222387314,0.216566086,0.083756447,0.056277275,0.11909008,0.058588982,230.3123932,9524.375525,0.407345015,-0.286112066,-0.00837326,41.07646416,-0.314825021,7.167876222,0.012786865,33.1499868,0.035768408,5.843678717,-0.002544403,2.341721736,0.012072856,5.380924008,6.890625,10.4375,4.08548187,3.254204012,716135,47802.44459,Mountain,Fake,810199228_fake_dreamstudio_mountain_1.jpg
124.5168705,111.7426939,99.41714764,51.16816616,98.09204578,125.288084,FALSE,71.9687972,85.54121279,3.636308597,17.57254774,20.91808784,3.66607232,0.134078627,0.098457715,109.5380116,70.12188931,142.5945147,630.696637,0.380049526,0.70699117,9.119257087,1.720256369,0.536505856,0.078670695,0.99906968,0.015572548,0.044737816,0.031336784,0.12053299,0.142567635,0.198054314,0.08527565,0.064289093,0.23119545,0.066437721,228.0531979,20567.22837,0.553240393,-1.069969111,0.181211472,6.874454769,0.796405873,14.37901187,0.003686905,5.626269099,0.223883937,12.17288743,0.001153946,0.567618946,0.106989012,9.244000664,6.890625,10.4375,4.08548187,3.254204012,829849,53006.60905,Mountain,Fake,810199228_fake_dreamstudio_mountain_2.jpg
117.1483765,124.1305199,133.5562439,80.76408005,65.44787025,145.2689028,FALSE,201.5982605,214.0887384,2.559988346,49.3972201,52.66501599,2.58219449,0.135284773,0.097184402,126.1645975,52.87873824,156.5587559,762.134217,0.410494506,0.389299496,49.61288604,4.372046447,0.331467567,0.025153763,0.991190556,0.024368286,0.050180435,0.051880836,0.137348175,0.203471184,0.195568085,0.083546638,0.052837372,0.131279945,0.069519043,246.2329884,11418.48586,0.842836138,0.175076238,0.070344925,49.34629843,0.142071957,6.792508266,-0.040403366,33.17811706,0.085481261,7.151583836,-0.001073837,2.733066359,0.001602395,3.437169863,6.890625,10.4375,4.08548187,3.254204012,686337,46738.68249,Mountain,Fake,810199228_fake_dreamstudio_mountain_3.jpg
87.48592472,109.422842,121.9429636,102.5678816,33.24722385,125.5589933,FALSE,129.9837519,113.2040327,1.7695831,31.34664571,27.28616772,1.799250909,0.145063831,0.082062553,110.669096,61.65194283,155.0051453,572.9688239,0.041502825,0.216383837,28.16065265,3.427169248,0.358710857,0.025020007,0.996316415,0.031388283,0.060321808,0.054654121,0.137838364,0.14039135,0.18222332,0.09492588,0.07293129,0.136019707,0.089305878,208.6054039,16655.89455,0.761073704,-0.859424811,0.076602936,15.79668707,0.067989638,3.643081775,0.052112579,14.64078556,0.089172507,3.183018301,-0.002346039,1.96743987,-0.02570706,2.737881167,6.890625,10.4375,4.08548187,3.254204012,703829,47726.56302,Mountain,Fake,810199228_fake_dreamstudio_mountain_4.jpg
80.22006035,97.93929672,103.375844,93.56601048,44.04694843,111.444706,FALSE,180.3144987,180.8291772,1.303093912,44.12754162,44.22036019,1.309682801,0.132504189,0.101079044,97.55259132,45.68962211,156.0930036,725.236747,0.301086976,0.195947966,46.38261203,4.149445565,0.417066421,0.029117397,0.988609834,0.020788193,0.040106773,0.045239449,0.130167007,0.167705536,0.247668266,0.076061249,0.050569534,0.163518906,0.058175087,186.5056171,7060.6133,0.61202398,-0.257368344,-0.10297966,32.93683534,-0.052295839,2.669761194,0.00210762,29.64299235,0.096662836,2.971805692,-0.000837326,2.496374383,-0.023192358,2.547293352,6.890625,10.4375,4.08548187,3.254204012,688869,46277.62555,Mountain,Fake,810199228_fake_dreamstudio_mountain_5.jpg
133.0396481,114.3824291,77.74432755,114.7969723,99.03244019,133.1721478,FALSE,80.64249304,108.6572255,3.093024211,20.00824648,27.02686073,3.110340749,0.10721082,0.127566785,105.5684662,40.96425132,137.1460747,651.2871354,0.618456309,1.253645442,2.977699436,0.909036497,0.69157841,0.056513879,0.999122638,0.006738663,0.026978493,0.014541626,0.091393471,0.178022385,0.285585403,0.056062698,0.051184654,0.254893303,0.034599304,231.5758133,6425.239915,0.464034938,-0.397754298,0.016281128,13.91505627,0.799887851,9.252891488,0.023311615,1.698824092,-0.299903998,10.08863442,0.000102997,0.232688893,0.018247013,8.819150147,6.890625,10.4375,4.08548187,3.254204012,852056,54099.06687,Sea,Fake,810199228_fake_dreamstudio_sea_1.jpg
156.4855843,144.1577187,86.34484386,124.6442232,91.97658825,157.8313599,FALSE,181.3948198,180.7477212,2.364481617,44.76612837,44.758198,2.36541073,0.135724709,0.096729422,128.2628384,50.41147666,151.0626746,785.8673315,0.536410941,0.590109097,25.99467425,3.196206966,0.344592267,0.02533835,0.994818899,0.018138885,0.052393913,0.045289993,0.143932343,0.270843506,0.194019318,0.085079193,0.058911324,0.064537048,0.066854477,282.4936981,9632.44792,0.136082984,-0.087735242,0.03301239,40.83541989,0.06501127,4.955847357,-0.028686523,18.27594863,0.094651992,8.788216297,0.001701355,1.31546494,-0.021200645,4.88548306,6.890625,10.4375,4.08548187,3.254204012,687196,46580.08109,Sea,Fake,810199228_fake_dreamstudio_sea_2.jpg
169.7991514,161.7019444,129.3474369,78.91899967,88.35388756,175.0864487,FALSE,128.1385975,139.6735593,2.122182707,31.76514565,34.76063043,2.132926315,0.120656897,0.114976915,152.9495726,51.99339447,142.0335294,728.0867391,0.630177203,0.919427971,7.833764815,1.683444831,0.527940899,0.056345645,0.998539828,0.01115036,0.042858124,0.026685715,0.108299255,0.234662056,0.22369957,0.065980911,0.053900719,0.17864418,0.05411911,320.8605766,8900.642863,-0.7226147,-0.454911146,0.030021667,26.44853679,-0.090960274,4.408658187,0.006980896,5.16665163,0.016774002,9.716890063,-0.001239777,0.445785893,0.012478713,4.528558736,6.890625,10.4375,4.08548187,3.254204012,737443,48388.74096,Sea,Fake,810199228_fake_dreamstudio_sea_3.jpg
134.2956686,133.6554585,105.9685698,61.17674446,87.78322506,135.8679647,FALSE,99.45544333,124.2341701,4.239066303,24.64822556,30.88799006,4.235453909,0.126900593,0.108046367,125.4205685,48.68499889,139.8917653,729.6280704,0.721682905,1.162018025,6.919541942,1.384813355,0.570021955,0.037594429,0.998539037,0.009444237,0.044705391,0.023168564,0.115056992,0.235847473,0.262732506,0.086445808,0.061433792,0.102755547,0.058409691,261.4318943,9683.333339,0.171955042,-0.540780621,0.080278397,18.69864209,0.252673053,13.57940037,0.015256882,4.75236599,-1.327817698,66.10535255,-0.001176834,0.334315822,0.02487594,16.15312786,6.890625,10.4375,4.08548187,3.254204012,833791,52905.75872,Sea,Fake,810199228_fake_dreamstudio_sea_4.jpg
162.6962824,154.7235498,96.5656395,107.9724178,90.34554291,165.6937447,FALSE,137.3933709,173.1074927,2.024832213,33.78404199,42.50094343,2.02237651,0.127805729,0.106974171,138.2283716,36.77918533,151.2442827,733.812398,0.375619457,0.256421976,24.87261348,2.623822016,0.524558058,0.039541865,0.991042312,0.013861656,0.036318779,0.032437325,0.119771957,0.176686287,0.222270966,0.070513725,0.053039551,0.224473,0.050626755,300.9472237,5591.640336,-0.423753566,-0.344333785,0.091838837,29.65343277,0.003486354,5.423654815,-0.044418335,16.31258886,-0.034276804,8.236516261,0.000732422,1.502267301,-0.045437937,7.526306913,6.890625,10.4375,4.08548187,3.254204012,774011,50266.75444,Sea,Fake,810199228_fake_dreamstudio_sea_5.jpg
106.1043644,125.4304476,75.50356293,137.2453041,78.84180737,126.2244272,FALSE,199.5214023,291.7796158,2.41367885,49.1324917,71.90260815,2.415299261,0.128722367,0.1058694,108.2513275,64.77507785,158.7093114,784.9226013,0.451783188,0.358014387,68.64115099,4.043792575,0.470037145,0.030327284,0.991766713,0.015471458,0.038205147,0.035794258,0.133515358,0.178981781,0.211456299,0.070916176,0.063511848,0.197589874,0.0545578,227.9050655,16403.50951,0.189494246,-1.286122035,0.069219589,66.33470812,0.072996547,8.000281326,0.020456314,44.01754781,0.13232057,10.90925742,8.58E-05,2.938422196,0.065709931,8.534010319,6.890625,10.4375,4.08548187,3.254204012,699242,46129.02826,Jungle,Fake,810199228_fake_midjourney_jungle_1.jpg
37.05216503,49.25648689,32.86595345,154.4902325,83.94910622,51.00094223,FALSE,108.7210767,202.6152212,4.501040646,26.90518811,50.31946402,4.514185708,0.124500548,0.110601145,42.94475746,53.24094224,146.218487,800.0215613,0.682281907,0.757592204,44.46716058,2.654341742,0.542191588,0.08256377,0.992594682,0.011713028,0.039030075,0.024799347,0.119038582,0.143954277,0.222566605,0.073673248,0.059860229,0.24763298,0.057731628,87.43543816,10464.62973,1.592236653,1.492711927,0.003488541,17.61063789,-0.261683822,23.81854636,0.004026413,27.39617157,0.212109759,22.42575457,-0.000616074,0.658810236,0.076893696,19.23870664,6.890625,10.4375,4.08548187,3.254204012,786494,50558.21103,Jungle,Fake,810199228_fake_midjourney_jungle_2.jpg
48.40109158,54.02550983,57.48108292,57.08561993,57.26083469,59.44920731,FALSE,105.3294853,164.6748615,4.087399088,26.1606048,40.96551897,4.093161126,0.121716262,0.113854861,54.42593002,36.99496855,139.077503,772.9938774,0.805724559,1.251960184,31.86084223,2.741732153,0.456568643,0.049456485,0.988328448,0.005846977,0.027168274,0.016985893,0.124920845,0.227472305,0.288295746,0.075031281,0.056195259,0.137307167,0.040776253,105.5864162,5237.921019,2.817917462,8.97805987,0.008909225,9.830745478,-0.552472059,34.28631,0.007371902,25.94194986,-0.543264551,20.81844973,-0.000516891,0.397890777,0.077828134,21.3552002,6.890625,10.4375,4.08548187,3.254204012,831682,53189.85223,Jungle,Fake,810199228_fake_midjourney_jungle_3.jpg
